"UID","PUBLICATION_DATE","SITE_ID","DATE_COL","VISIT_NO","PSTL_CODE","LAT_DD83","LON_DD83","AG_ECO3","AG_ECO9","EPA_REG","STATE","CHEM_NOT_COLLECTED","WCHL_NOT_COLLECTED","LAB","MATRIX","SAM_CODE","CHEM_DATE_RECEIVED","CHEM_LAB_SAMPLE_ID","AMMONIA_N_BATCH_ID","AMMONIA_N_DATE_ANALYZED","AMMONIA_N_DILUTION_FACTOR","AMMONIA_N_HOLDING_TIME","AMMONIA_N_MDL","AMMONIA_N_NARS_FLAG","AMMONIA_N_QA_FLAG","AMMONIA_N_RESULT","AMMONIA_N_RL","AMMONIA_N_UNITS","ANC_BATCH_ID","ANC_DATE_ANALYZED","ANC_HOLDING_TIME","ANC_MDL","ANC_NARS_FLAG","ANC_QA_FLAG","ANC_RESULT","ANC_RL","ANC_UNITS","CALCIUM_BATCH_ID","CALCIUM_DATE_ANALYZED","CALCIUM_DILUTION_FACTOR","CALCIUM_HOLDING_TIME","CALCIUM_MDL","CALCIUM_NARS_FLAG","CALCIUM_QA_FLAG","CALCIUM_RESULT","CALCIUM_RL","CALCIUM_UNITS","CHLORIDE_BATCH_ID","CHLORIDE_DATE_ANALYZED","CHLORIDE_DILUTION_FACTOR","CHLORIDE_HOLDING_TIME","CHLORIDE_MDL","CHLORIDE_NARS_FLAG","CHLORIDE_QA_FLAG","CHLORIDE_RESULT","CHLORIDE_RL","CHLORIDE_UNITS","COLOR_BATCH_ID","COLOR_DATE_ANALYZED","COLOR_HOLDING_TIME","COLOR_MDL","COLOR_NARS_FLAG","COLOR_QA_FLAG","COLOR_RESULT","COLOR_RL","COLOR_UNITS","COND_BATCH_ID","COND_DATE_ANALYZED","COND_HOLDING_TIME","COND_MDL","COND_NARS_FLAG","COND_QA_FLAG","COND_RESULT","COND_RL","COND_UNITS","DOC_BATCH_ID","DOC_DATE_ANALYZED","DOC_DILUTION_FACTOR","DOC_HOLDING_TIME","DOC_MDL","DOC_NARS_FLAG","DOC_QA_FLAG","DOC_RESULT","DOC_RL","DOC_UNITS","MAGNESIUM_BATCH_ID","MAGNESIUM_DATE_ANALYZED","MAGNESIUM_DILUTION_FACTOR","MAGNESIUM_HOLDING_TIME","MAGNESIUM_MDL","MAGNESIUM_NARS_FLAG","MAGNESIUM_QA_FLAG","MAGNESIUM_RESULT","MAGNESIUM_RL","MAGNESIUM_UNITS","NITRATE_N_BATCH_ID","NITRATE_N_DATE_ANALYZED","NITRATE_N_DILUTION_FACTOR","NITRATE_N_HOLDING_TIME","NITRATE_N_MDL","NITRATE_N_NARS_FLAG","NITRATE_N_QA_FLAG","NITRATE_N_RESULT","NITRATE_N_RL","NITRATE_N_UNITS","NITRATE_NITRITE_N_BATCH_ID","NITRATE_NITRITE_N_DATE_ANALYZED","NITRATE_NITRITE_N_HOLDING_TIME","NITRATE_NITRITE_N_MDL","NITRATE_NITRITE_N_NARS_FLAG","NITRATE_NITRITE_N_QA_FLAG","NITRATE_NITRITE_N_RESULT","NITRATE_NITRITE_N_RL","NITRATE_NITRITE_N_UNITS","NITRITE_N_BATCH_ID","NITRITE_N_DATE_ANALYZED","NITRITE_N_DILUTION_FACTOR","NITRITE_N_HOLDING_TIME","NITRITE_N_MDL","NITRITE_N_NARS_FLAG","NITRITE_N_QA_FLAG","NITRITE_N_RESULT","NITRITE_N_RL","NITRITE_N_UNITS","NTL_BATCH_ID","NTL_DATE_ANALYZED","NTL_DISS_BATCH_ID","NTL_DISS_DATE_ANALYZED","NTL_DISS_HOLDING_TIME","NTL_DISS_MDL","NTL_DISS_NARS_FLAG","NTL_DISS_QA_FLAG","NTL_DISS_RESULT","NTL_DISS_UNITS","NTL_HOLDING_TIME","NTL_MDL","NTL_NARS_FLAG","NTL_QA_FLAG","NTL_RESULT","NTL_RL","NTL_UNITS","PH_BATCH_ID","PH_DATE_ANALYZED","PH_HOLDING_TIME","PH_NARS_FLAG","PH_QA_FLAG","PH_RESULT","PH_UNITS","POTASSIUM_BATCH_ID","POTASSIUM_DATE_ANALYZED","POTASSIUM_DILUTION_FACTOR","POTASSIUM_HOLDING_TIME","POTASSIUM_MDL","POTASSIUM_NARS_FLAG","POTASSIUM_QA_FLAG","POTASSIUM_RESULT","POTASSIUM_RL","POTASSIUM_UNITS","PTL_BATCH_ID","PTL_DATE_ANALYZED","PTL_DISS_BATCH_ID","PTL_DISS_DATE_ANALYZED","PTL_DISS_HOLDING_TIME","PTL_DISS_MDL","PTL_DISS_NARS_FLAG","PTL_DISS_QA_FLAG","PTL_DISS_RESULT","PTL_DISS_UNITS","PTL_HOLDING_TIME","PTL_MDL","PTL_NARS_FLAG","PTL_QA_FLAG","PTL_RESULT","PTL_RL","PTL_UNITS","SILICA_BATCH_ID","SILICA_DATE_ANALYZED","SILICA_HOLDING_TIME","SILICA_MDL","SILICA_NARS_FLAG","SILICA_QA_FLAG","SILICA_RESULT","SILICA_RL","SILICA_UNITS","SODIUM_BATCH_ID","SODIUM_DATE_ANALYZED","SODIUM_DILUTION_FACTOR","SODIUM_HOLDING_TIME","SODIUM_MDL","SODIUM_NARS_FLAG","SODIUM_QA_FLAG","SODIUM_RESULT","SODIUM_RL","SODIUM_UNITS","SULFATE_BATCH_ID","SULFATE_DATE_ANALYZED","SULFATE_DILUTION_FACTOR","SULFATE_HOLDING_TIME","SULFATE_MDL","SULFATE_NARS_FLAG","SULFATE_QA_FLAG","SULFATE_RESULT","SULFATE_RL","SULFATE_UNITS","TKN_BATCH_ID","TKN_DATE_ANALYZED","TKN_HOLDING_TIME","TKN_MDL","TKN_NARS_FLAG","TKN_QA_FLAG","TKN_RESULT","TKN_RL","TKN_UNITS","TSS_BATCH_ID","TSS_DATE_ANALYZED","TSS_HOLDING_TIME","TSS_MDL","TSS_NARS_FLAG","TSS_QA_FLAG","TSS_RESULT","TSS_RL","TSS_UNITS","TURB_BATCH_ID","TURB_DATE_ANALYZED","TURB_HOLDING_TIME","TURB_MDL","TURB_NARS_FLAG","TURB_QA_FLAG","TURB_RESULT","TURB_RL","TURB_UNITS","WCHL_DATE_RECEIVED","WCHL_LAB_SAMPLE_ID","CHLA_BATCH_ID","CHLA_DATE_ANALYZED","CHLA_HOLDING_TIME","CHLA_MDL","CHLA_NARS_FLAG","CHLA_RESULT","CHLA_RL","CHLA_UNITS","CHLA_VOLUME_FILTERED","PHEO_BATCH_ID","PHEO_DATE_ANALYZED","PHEO_HOLDING_TIME","PHEO_NARS_FLAG","PHEO_RESULT","PHEO_RL"
2014107,"4/28/2021","NRS18_OK_10052","7/17/2019",1,"OK",36.58576832,-97.03390159,"PLNLOW","SPL","Region_06","OK","","","ODEQ","WATER","REGULAR",1,6,"7/25/2019","7/25/2019",NA,8,0.011,"L","",0.031,0.1,"mg N/L","7/19/2019","7/19/2019",2,NA,"","",2370,20,"uEQ/L","7/23/2019","7/23/2019",NA,6,0.044,"","",39.1,0.5,"mg/L","7/18/2019","7/18/2019",NA,1,0.085,"","",46.7,3,"mg/L","7/19/2019","7/19/2019",2,NA,"","",40,2,"APHA PT-CO","7/19/2019","7/19/2019",2,NA,"","",462,2,"uS/cm","8/2/2019","8/2/2019",NA,16,0.045,"","",5.17,0.5,"mg/L","7/23/2019","7/23/2019",NA,6,0.007,"","",6.98,0.5,"mg/L","7/18/2019","7/18/2019",NA,1,0.008,"","",0.66,0.2,"mg N/L","","",NA,NA,"","",NA,NA,"","7/18/2019","7/18/2019",NA,1,0.002,"L","","0.019",0.1,"mg N/L","8/9/2019","8/9/2019",NA,"",NA,NA,"","",NA,"",23,NA,"Q","",1.33,NA,"mg N/L","7/19/2019","7/19/2019",2,"","",7.9,"Std. Units","7/23/2019","7/23/2019",NA,6,0.041,"","",5.57,0.5,"mg/L","7/24/2019","7/24/2019",NA,"",NA,NA,"","",NA,"",7,1,"","",279,10,"ug/L","7/23/2019","7/23/2019",6,0.011,"","",11.3,0.05,"mg/L","7/23/2019","7/23/2019",NA,6,0.097,"","",30,0.5,"mg/L","7/18/2019","7/18/2019",NA,1,0.03,"","",29.6,0.5,"mg/L","8/1/2019","8/1/2019",15,0.03863,"","","0.65",0.1,"mg N/L","7/22/2019","7/22/2019",5,NA,"","","18",5,"mg/L","7/18/2019","7/18/2019",1,NA,"","",32.7,0.2,"NTU","","","","",NA,NA,"","",NA,"",NA,"","",NA,"","",NA
2014108,"4/28/2021","NRS18_ID_10015","7/16/2019",1,"ID",43.27597596,-111.2418615,"WMTNS","WMT","Region_10","ID","","","WRS","WATER","REGULAR",1,0,"190724.1","24-Jul-19",1,8,0.001,"S","S;MDL (0.001)",0.001,0.004,"mg N/L","190719.1","19-Jul-19",3,NA,"S","S",3767.49,NA,"uEQ/L","191202.2","2-Dec-19",1,139,0.007,"S","S",68.801,0.024,"mg/L","190719.1","19-Jul-19",1,3,0.002,"S","S",0.756,0.005,"mg/L","190719","19-Jul-19",3,NA,"S","S",15,NA,"APHA PT-CO","190719.1","19-Jul-19",3,NA,"S","S",452.1,2,"uS/cm at 25 C","190729.1","29-Jul-19",1,13,0.022,"S","S",0.68,0.2,"mg/L","191202.2","2-Dec-19",1,139,0.004,"S","S",16.764,0.002,"mg/L","190719.1","19-Jul-19",1,3,3e-04,"S;L","S;EST",0.0012,0.0025,"mg N/L","","",NA,NA,"","",NA,NA,"","190719.1","19-Jul-19",1,3,2e-04,"S","S;MDL (0.0002)","0",0.001,"mg N/L","190801.1","1-Aug-19",190730.1,"30-Jul-19",14,0.008,"S","S",0.039,"mg N/L",16,0.008,"S","S",0.046,0.02,"mg N/L","190719.1","19-Jul-19",3,"S","S",8.49,"Std. Units","191202.2","2-Dec-19",1,139,0.031,"S","S",0.807,0.054,"mg/L","190801.1","1-Aug-19",190730.1,"30-Jul-19",14,2.5,"S","S",13.51,"ug/L",16,2.5,"S","S",16.576,4,"ug/L","190719.1","19-Jul-19",3,0.001,"S","S",8.682,0.01,"mg/L","191202.2","2-Dec-19",1,139,0.009,"S","S",3.819,0.006,"mg/L","190719.1","19-Jul-19",1,3,0.001,"S","S",55.591,0.08,"mg/L","","",NA,NA,"","","",NA,"","190719.1","19-Jul-19",3,NA,"S","S","3",2,"mg/L","190720.1","20-Jul-19",4,NA,"S;H","S;H",1.56,1,"NTU","7/19/2019","","190725.1","7/25/2019",9,0.24,"","1.18",NA,"ug/L",750,"","",NA,"","",NA
2014109,"4/28/2021","NRS18_ID_11142","7/17/2019",1,"ID",43.72971246,-111.8671014,"WMTNS","XER","Region_10","ID","","","WRS","WATER","REGULAR",1,0,"190724.1","24-Jul-19",1,7,0.001,"","",0.006,0.004,"mg N/L","190719.1","19-Jul-19",2,NA,"","",2438.26,NA,"uEQ/L","191202.2","2-Dec-19",1,138,0.007,"","",42.713,0.024,"mg/L","190719.1","19-Jul-19",1,2,0.002,"","",5.903,0.005,"mg/L","190719","19-Jul-19",2,NA,"","",12,NA,"APHA PT-CO","190719.1","19-Jul-19",2,NA,"","",305.2,2,"uS/cm at 25 C","190729.1","29-Jul-19",1,12,0.022,"","",1.7,0.2,"mg/L","191202.2","2-Dec-19",1,138,0.004,"","",10.001,0.002,"mg/L","190719.1","19-Jul-19",1,2,3e-04,"","",0.0213,0.0025,"mg N/L","","",NA,NA,"","",NA,NA,"","190719.1","19-Jul-19",1,2,2e-04,"","","0.0012",0.001,"mg N/L","190723.2","23-Jul-19",190724.1,"24-Jul-19",7,0.008,"","",0.126,"mg N/L",6,0.008,"","",0.129,0.02,"mg N/L","190719.1","19-Jul-19",2,"","",8.32,"Std. Units","191202.2","2-Dec-19",1,138,0.031,"","",1.446,0.054,"mg/L","190723.2","23-Jul-19",190724.1,"24-Jul-19",7,2.5,"","",12.556,"ug/L",6,2.5,"","",17.46,4,"ug/L","190719.1","19-Jul-19",2,0.001,"","",9.442,0.01,"mg/L","191202.2","2-Dec-19",1,138,0.009,"","",7.717,0.006,"mg/L","190719.1","19-Jul-19",1,2,0.001,"","",27.312,0.08,"mg/L","","",NA,NA,"","","",NA,"","190719.1","19-Jul-19",2,NA,"","","5.2",2,"mg/L","190719.1","19-Jul-19",2,NA,"","",2.48,1,"NTU","7/19/2019","","190724.1","7/24/2019",7,0.24,"","1.98",NA,"ug/L",750,"","",NA,"","",NA
2014110,"4/28/2021","NRS18_IN_10017","7/18/2019",1,"IN",41.70913744,-86.26789626,"PLNLOW","UMW","Region_05","IN","","","WRS","WATER","REGULAR",1,0,"190724.1","24-Jul-19",1,6,0.001,"","",0.03,0.004,"mg N/L","190720.1","20-Jul-19",2,NA,"","",4247.1,NA,"uEQ/L","191203.1","3-Dec-19",1,138,0.007,"","",76.277,0.024,"mg/L","190724.1","24-Jul-19",2,6,0.002,"","",27.33,0.005,"mg/L","190720","20-Jul-19",2,NA,"","",20,NA,"APHA PT-CO","190720.1","20-Jul-19",2,NA,"","",573.6,2,"uS/cm at 25 C","190729.1","29-Jul-19",1,11,0.022,"","",5.41,0.2,"mg/L","191203.1","3-Dec-19",1,138,0.004,"","",21.448,0.002,"mg/L","190724.1","24-Jul-19",2,6,3e-04,"","",1.1749,0.0025,"mg N/L","","",NA,NA,"","",NA,NA,"","190724.1","24-Jul-19",2,6,2e-04,"","","0.0109",0.001,"mg N/L","190801.1","1-Aug-19",190730.1,"30-Jul-19",12,0.008,"","",1.643,"mg N/L",14,0.008,"","",1.713,0.02,"mg N/L","190720.1","20-Jul-19",2,"","",8.35,"Std. Units","191203.1","3-Dec-19",1,138,0.031,"","",2.447,0.054,"mg/L","190801.1","1-Aug-19",190730.1,"30-Jul-19",12,2.5,"","",34.26,"ug/L",14,2.5,"","",57.83,4,"ug/L","190723.2","23-Jul-19",5,0.001,"","",10.849,0.01,"mg/L","191203.1","3-Dec-19",1,138,0.009,"","",14.798,0.006,"mg/L","190724.1","24-Jul-19",2,6,0.001,"","",30.351,0.08,"mg/L","","",NA,NA,"","","",NA,"","190724.1","24-Jul-19",6,NA,"","","6.6",2,"mg/L","190720.1","20-Jul-19",2,NA,"","",5.41,1,"NTU","7/20/2019","","190725.1","7/25/2019",7,0.24,"","8.93",NA,"ug/L",250,"","",NA,"","",NA
2014111,"4/28/2021","NRS18_CA_10001","7/17/2019",1,"CA",36.96370513,-119.2314146,"WMTNS","XER","Region_09","CA","","","WRS","WATER","REGULAR",1,0,"190724.1","24-Jul-19",1,7,0.001,"","",0.005,0.004,"mg N/L","190719.1","19-Jul-19",2,NA,"","",648.68,NA,"uEQ/L","191202.2","2-Dec-19",1,138,0.007,"","",7.567,0.024,"mg/L","190719.1","19-Jul-19",1,2,0.002,"","",3.531,0.005,"mg/L","190719","19-Jul-19",2,NA,"","",20,NA,"APHA PT-CO","190719.1","19-Jul-19",2,NA,"","",81.9,2,"uS/cm at 25 C","190729.1","29-Jul-19",1,12,0.022,"","",1.59,0.2,"mg/L","191202.2","2-Dec-19",1,138,0.004,"","",1.45,0.002,"mg/L","190719.1","19-Jul-19",1,2,3e-04,"","",0.0052,0.0025,"mg N/L","","",NA,NA,"","",NA,NA,"","190719.1","19-Jul-19",1,2,2e-04,"","","7.00E-04",0.001,"mg N/L","190723.2","23-Jul-19",190724.1,"24-Jul-19",7,0.008,"","",0.07,"mg N/L",6,0.008,"","",0.081,0.02,"mg N/L","190719.1","19-Jul-19",2,"","",7.84,"Std. Units","191202.2","2-Dec-19",1,138,0.031,"","",1.623,0.054,"mg/L","190723.2","23-Jul-19",190724.1,"24-Jul-19",7,2.5,"","",29.39,"ug/L",6,2.5,"","",30.644,4,"ug/L","190719.1","19-Jul-19",2,0.001,"","",27.533,0.01,"mg/L","191202.2","2-Dec-19",1,138,0.009,"","",7.351,0.006,"mg/L","190719.1","19-Jul-19",1,2,0.001,"","",1.274,0.08,"mg/L","","",NA,NA,"","","",NA,"","190719.1","19-Jul-19",2,NA,"","","1.2",2,"mg/L","190719.1","19-Jul-19",2,NA,"","",0.71,1,"NTU","7/19/2019","","190725.1","7/25/2019",8,0.24,"","0.31",NA,"ug/L",1500,"","",NA,"","",NA
2014112,"4/28/2021","NRS18_PA_10220","7/18/2019",1,"PA",41.39756309,-76.5766731,"EHIGH","NAP","Region_03","PA","","","WRS","WATER","REGULAR",1,0,"190724.1","24-Jul-19",1,6,0.001,"","",0.005,0.004,"mg N/L","190719.1","19-Jul-19",1,NA,"","",254.25,NA,"uEQ/L","191202.2","2-Dec-19",1,137,0.007,"","",6.38,0.024,"mg/L","190719.1","19-Jul-19",1,1,0.002,"","",4.473,0.005,"mg/L","190719","19-Jul-19",1,NA,"","",15,NA,"APHA PT-CO","190719.1","19-Jul-19",1,NA,"","",63.6,2,"uS/cm at 25 C","190729.1","29-Jul-19",1,11,0.022,"","",1.67,0.2,"mg/L","191202.2","2-Dec-19",1,137,0.004,"","",1.375,0.002,"mg/L","190719.1","19-Jul-19",1,1,3e-04,"","",0.8907,0.0025,"mg N/L","","",NA,NA,"","",NA,NA,"","190719.1","19-Jul-19",1,1,2e-04,"","","0.001",0.001,"mg N/L","190723.2","23-Jul-19",190724.1,"24-Jul-19",6,0.008,"","",0.955,"mg N/L",5,0.008,"","",0.976,0.02,"mg N/L","190719.1","19-Jul-19",1,"","",7.35,"Std. Units","191202.2","2-Dec-19",1,137,0.031,"","",0.602,0.054,"mg/L","190723.2","23-Jul-19",190724.1,"24-Jul-19",6,2.5,"","",17.244,"ug/L",5,2.5,"","",28.05,4,"ug/L","190719.1","19-Jul-19",1,0.001,"","",4.072,0.01,"mg/L","191202.2","2-Dec-19",1,137,0.009,"","",3.437,0.006,"mg/L","190719.1","19-Jul-19",1,1,0.001,"","",5.051,0.08,"mg/L","","",NA,NA,"","","",NA,"","190719.1","19-Jul-19",1,NA,"","","9.4",2,"mg/L","190719.1","19-Jul-19",1,NA,"","",4.67,1,"NTU","7/19/2019","","190724.1","7/24/2019",6,0.24,"","0.93",NA,"ug/L",750,"","",NA,"","",NA
2014113,"4/28/2021","NRS18_WV_10018","7/17/2019",1,"WV",39.36758388,-81.2372602,"EHIGH","SAP","Region_03","WV","","","WRS","WATER","REGULAR",1,0,"190724.1","24-Jul-19",1,7,0.001,"","",0.011,0.004,"mg N/L","190719.1","19-Jul-19",2,NA,"","",1729.75,NA,"uEQ/L","191202.2","2-Dec-19",1,138,0.007,"","",27.356,0.024,"mg/L","190719.1","19-Jul-19",1,2,0.002,"","",7.175,0.005,"mg/L","190719","19-Jul-19",2,NA,"","",22,NA,"APHA PT-CO","190719.1","19-Jul-19",2,NA,"","",219.9,2,"uS/cm at 25 C","190729.1","29-Jul-19",1,12,0.022,"","",1.83,0.2,"mg/L","191202.2","2-Dec-19",1,138,0.004,"","",6.268,0.002,"mg/L","190719.1","19-Jul-19",1,2,3e-04,"","",0.0351,0.0025,"mg N/L","","",NA,NA,"","",NA,NA,"","190719.1","19-Jul-19",1,2,2e-04,"","","0.0012",0.001,"mg N/L","190801.1","1-Aug-19",190730.1,"30-Jul-19",13,0.008,"","",0.154,"mg N/L",15,0.008,"","",0.165,0.02,"mg N/L","190719.1","19-Jul-19",2,"","",8.16,"Std. Units","191202.2","2-Dec-19",1,138,0.031,"","",2.213,0.054,"mg/L","190801.1","1-Aug-19",190730.1,"30-Jul-19",13,2.5,"","",9.153,"ug/L",15,2.5,"","",18.68,4,"ug/L","190719.1","19-Jul-19",2,0.001,"","",6.057,0.01,"mg/L","191202.2","2-Dec-19",1,138,0.009,"","",9.081,0.006,"mg/L","190719.1","19-Jul-19",1,2,0.001,"","",14.689,0.08,"mg/L","","",NA,NA,"","","",NA,"","190719.1","19-Jul-19",2,NA,"","","6.7",2,"mg/L","190720.1","20-Jul-19",3,NA,"","",7.59,1,"NTU","7/19/2019","","190725.1","7/25/2019",8,0.24,"","1.37",NA,"ug/L",500,"","",NA,"","",NA
2014114,"4/28/2021","NRS18_ND_10071","7/18/2019",1,"ND",46.21592679,-102.6036725,"PLNLOW","NPL","Region_08","ND","","","WRS","WATER","REGULAR",1,0,"190724.1","24-Jul-19",1,6,0.001,"","",0.015,0.004,"mg N/L","190719.1","19-Jul-19",1,NA,"","",5391.13,NA,"uEQ/L","191202.2","2-Dec-19",10,137,0.007,"","",105.074,0.024,"mg/L","190719.1","19-Jul-19",10,1,0.002,"","",15.407,0.005,"mg/L","190719","19-Jul-19",1,NA,"","",35,NA,"APHA PT-CO","190719.1","19-Jul-19",1,NA,"","",2829.7,2,"uS/cm at 25 C","190729.1","29-Jul-19",1,11,0.022,"","",14.45,0.2,"mg/L","191202.2","2-Dec-19",10,137,0.004,"","",136.317,0.002,"mg/L","190719.1","19-Jul-19",10,1,3e-04,"","",0.0118,0.0025,"mg N/L","","",NA,NA,"","",NA,NA,"","190719.1","19-Jul-19",10,1,2e-04,"","","0.0061",0.001,"mg N/L","190723.2","23-Jul-19",190724.1,"24-Jul-19",6,0.008,"","",0.869,"mg N/L",5,0.008,"","",0.971,0.02,"mg N/L","190719.1","19-Jul-19",1,"","",8.35,"Std. Units","191202.2","2-Dec-19",10,137,0.031,"","",11.31,0.054,"mg/L","190723.2","23-Jul-19",190724.1,"24-Jul-19",6,2.5,"","",13.99,"ug/L",5,2.5,"","",39.96,4,"ug/L","190719.1","19-Jul-19",1,0.001,"","",1.91,0.01,"mg/L","191202.2","2-Dec-19",10,137,0.009,"","",424.346,0.006,"mg/L","190719.1","19-Jul-19",10,1,0.001,"","",1293.042,0.08,"mg/L","","",NA,NA,"","","",NA,"","190719.1","19-Jul-19",1,NA,"","","7.3",2,"mg/L","190719.1","19-Jul-19",1,NA,"","",8.67,1,"NTU","7/19/2019","","190724.1","7/24/2019",6,0.24,"","9.6",NA,"ug/L",500,"","",NA,"","",NA
2014115,"4/28/2021","NRS18_OR_10021","7/17/2019",1,"OR",42.04489556,-118.4328368,"WMTNS","XER","Region_10","OR","","","WRS","WATER","REGULAR",1,0,"190724.1","24-Jul-19",1,7,0.001,"S","S",0.009,0.004,"mg N/L","190720.1","20-Jul-19",3,NA,"S","S",2604.24,NA,"uEQ/L","191203.1","3-Dec-19",1,139,0.007,"S","S",26.541,0.024,"mg/L","190724.1","24-Jul-19",1,7,0.002,"S","S",7.334,0.005,"mg/L","190720","20-Jul-19",3,NA,"S","S",18,NA,"APHA PT-CO","190720.1","20-Jul-19",3,NA,"S","S",294.4,2,"uS/cm at 25 C","190729.1","29-Jul-19",1,12,0.022,"S","S",3.18,0.2,"mg/L","191203.1","3-Dec-19",1,139,0.004,"S","S",9.833,0.002,"mg/L","190724.1","24-Jul-19",1,7,3e-04,"S","S",0.0295,0.0025,"mg N/L","","",NA,NA,"","",NA,NA,"","190724.1","24-Jul-19",1,7,2e-04,"S","S","0.0015",0.001,"mg N/L","190801.1","1-Aug-19",190730.1,"30-Jul-19",13,0.008,"S","S",0.23,"mg N/L",15,0.008,"S","S",0.246,0.02,"mg N/L","190720.1","20-Jul-19",3,"S","S",8.3,"Std. Units","191203.1","3-Dec-19",1,139,0.031,"S","S",4.51,0.054,"mg/L","190801.1","1-Aug-19",190730.1,"30-Jul-19",13,2.5,"S","S",136.663,"ug/L",15,2.5,"S","S",168.833,4,"ug/L","190723.2","23-Jul-19",6,0.001,"S","S",47.921,0.01,"mg/L","191203.1","3-Dec-19",1,139,0.009,"S","S",20.858,0.006,"mg/L","190724.1","24-Jul-19",1,7,0.001,"S","S",8.082,0.08,"mg/L","","",NA,NA,"","","",NA,"","190724.1","24-Jul-19",7,NA,"S","S","6.3",2,"mg/L","190720.1","20-Jul-19",3,NA,"S","S",4.39,1,"NTU","7/23/2019","","190725.1","7/25/2019",8,0.24,"","0.78",NA,"ug/L",1000,"","",NA,"","",NA
2014116,"4/28/2021","NRS18_OR_10249","7/16/2019",1,"OR",42.04972499,-118.6336642,"WMTNS","XER","Region_10","OR","","","WRS","WATER","REGULAR",1,0,"190724.1","24-Jul-19",1,8,0.001,"S","S;MDL (0.001)",0.001,0.004,"mg N/L","190720.1","20-Jul-19",4,NA,"S","S",2670.51,NA,"uEQ/L","191203.1","3-Dec-19",1,140,0.007,"S","S",31.791,0.024,"mg/L","190724.1","24-Jul-19",1,8,0.002,"S","S",1.826,0.005,"mg/L","190720","20-Jul-19",4,NA,"S;H","S;H",12,NA,"APHA PT-CO","190720.1","20-Jul-19",4,NA,"S","S",268.8,2,"uS/cm at 25 C","190729.1","29-Jul-19",1,13,0.022,"S","S",2.01,0.2,"mg/L","191203.1","3-Dec-19",1,140,0.004,"S","S",11.423,0.002,"mg/L","190724.1","24-Jul-19",1,8,3e-04,"S;H","S;H",0.0081,0.0025,"mg N/L","","",NA,NA,"","",NA,NA,"","190724.1","24-Jul-19",1,8,2e-04,"S;H;L","S;H; EST","7.00E-04",0.001,"mg N/L","190801.1","1-Aug-19",190730.1,"30-Jul-19",14,0.008,"S","S",0.098,"mg N/L",16,0.008,"S","S",0.104,0.02,"mg N/L","190720.1","20-Jul-19",4,"S;H","S;H",8.43,"Std. Units","191203.1","3-Dec-19",1,140,0.031,"S","S",0.925,0.054,"mg/L","190801.1","1-Aug-19",190730.1,"30-Jul-19",14,2.5,"S","S",23.788,"ug/L",16,2.5,"S","S",26.923,4,"ug/L","190723.2","23-Jul-19",7,0.001,"S","S",30.077,0.01,"mg/L","191203.1","3-Dec-19",1,140,0.009,"S","S",11.776,0.006,"mg/L","190724.1","24-Jul-19",1,8,0.001,"S","S",6.09,0.08,"mg/L","","",NA,NA,"","","",NA,"","190724.1","24-Jul-19",8,NA,"S;H","S;H; LRL (2)","0",2,"mg/L","190720.1","20-Jul-19",4,NA,"S;H","S;H; LRL (1)",0.15,1,"NTU","7/23/2019","","190725.1","7/25/2019",9,0.24,"","0.24",NA,"ug/L",2000,"","",NA,"","",NA
2014117,"4/28/2021","NRS18_OR_10818","7/18/2019",1,"OR",42.00338464,-117.9535998,"WMTNS","XER","Region_10","OR","","","WRS","WATER","REGULAR",1,0,"190724.1","24-Jul-19",1,6,0.001,"","",0.003,0.004,"mg N/L","190720.1","20-Jul-19",2,NA,"","",1752.94,NA,"uEQ/L","191203.1","3-Dec-19",1,138,0.007,"","",17.977,0.024,"mg/L","190724.1","24-Jul-19",1,6,0.002,"","",5.3,0.005,"mg/L","190720","20-Jul-19",2,NA,"","",18,NA,"APHA PT-CO","190720.1","20-Jul-19",2,NA,"","",218.6,2,"uS/cm at 25 C","190729.1","29-Jul-19",1,11,0.022,"","",2.36,0.2,"mg/L","191203.1","3-Dec-19",1,138,0.004,"","",6.149,0.002,"mg/L","190724.1","24-Jul-19",1,6,3e-04,"","",0.001,0.0025,"mg N/L","","",NA,NA,"","",NA,NA,"","190724.1","24-Jul-19",1,6,2e-04,"","","6.00E-04",0.001,"mg N/L","190801.1","1-Aug-19",190730.1,"30-Jul-19",12,0.008,"","",0.164,"mg N/L",14,0.008,"","",0.19,0.02,"mg N/L","190720.1","20-Jul-19",2,"","",8.27,"Std. Units","191203.1","3-Dec-19",1,138,0.031,"","",3.089,0.054,"mg/L","190801.1","1-Aug-19",190730.1,"30-Jul-19",12,2.5,"","",76.78,"ug/L",14,2.5,"","",91.65,4,"ug/L","190723.2","23-Jul-19",5,0.001,"","",32.804,0.01,"mg/L","191203.1","3-Dec-19",1,138,0.009,"","",18.962,0.006,"mg/L","190724.1","24-Jul-19",1,6,0.001,"","",9.65,0.08,"mg/L","","",NA,NA,"","","",NA,"","190724.1","24-Jul-19",6,NA,"","","4.1",2,"mg/L","190720.1","20-Jul-19",2,NA,"","",1.99,1,"NTU","7/23/2019","","190725.1","7/25/2019",7,0.24,"","2.41",NA,"ug/L",750,"","",NA,"","",NA
